account_length,customer_service_calls,number_vm_messages,total_day_calls,total_day_charge,total_day_min,total_eve_calls,total_eve_charge,total_eve_min,total_intl_calls,total_intl_charge,total_intl_minutes,total_night_calls,total_night_charge,total_night_minutes,voice_mail_plan,intertiol_plan,location_code,Churn,total_mins,total_calls,total_charge,mins_per_call,has_plan
45.0,1.0,0.0,127.0,13.29,78.2,108.0,21.54,253.4,3.0,4.86,18.0,100.0,11.48,255.0,No,No,452.0,No,604.6,338.0,51.17,1.788757396449704,No
112.0,1.0,0.0,103.0,28.97,170.4,71.0,17.02,200.2,4.0,3.13,11.6,100.0,11.62,258.3,No,No,452.0,No,640.5000000000001,278.0,60.739999999999995,2.3039568345323747,No
140.0,4.0,27.0,124.0,32.11,188.9,102.0,13.68,160.9,5.0,3.11,11.5,100.0,8.9,197.7,Yes,Yes,452.0,No,559.0,331.0,57.8,1.688821752265861,Yes
115.0,0.0,26.0,110.0,26.38,155.2,133.0,19.63,230.9,4.0,1.22,4.5,100.0,11.77,261.6,Yes,No,452.0,No,652.2,347.0,59.0,1.8795389048991356,Yes
146.0,7.0,0.0,83.0,25.38,149.3,130.0,15.9,187.1,4.0,2.13,7.9,100.0,6.74,149.8,No,No,445.0,Yes,494.09999999999997,317.0,50.150000000000006,1.5586750788643533,No
150.0,3.0,0.0,99.0,21.42,126.0,73.0,20.27,238.5,6.0,2.75,10.2,100.0,12.83,285.1,No,No,547.0,No,659.8000000000001,278.0,57.269999999999996,2.373381294964029,No
126.0,1.0,0.0,102.0,38.88,202.23333333333335,99.0,13.969999999999999,168.7,4.0,3.19,11.8,100.0,10.06,223.5,No,No,452.0,No,606.2333333333333,305.0,66.10000000000001,1.9876502732240438,No
60.0,2.0,0.0,97.0,42.96,252.7,121.0,18.79,221.1,4.0,3.35,12.4,100.0,4.95,109.9,No,No,445.0,No,596.0999999999999,322.0,70.05,1.8512422360248444,No
25.0,2.0,0.0,98.0,22.83,134.3,109.0,17.2,202.3,5.0,3.4,12.6,100.0,8.82,195.9,No,No,452.0,No,545.1,312.0,52.25,1.7471153846153846,No
137.0,0.0,0.0,112.0,43.86,258.0,117.0,20.95,246.5,3.0,2.94,10.9,100.0,7.79,173.2,No,Yes,445.0,Yes,688.6,332.0,75.54,2.074096385542169,Yes
154.0,0.0,35.0,102.0,38.08,224.0,99.0,16.32,192.0,2.0,3.1333333333333333,9.6,100.0,7.34,163.1,Yes,No,445.0,No,588.7,303.0,64.87333333333333,1.942904290429043,Yes
122.0,1.0,0.0,141.0,38.61000000000001,231.2,136.0,22.76,267.8,5.0,2.38,8.8,107.33333333333333,10.81,240.3,No,No,445.0,Yes,748.0999999999999,389.3333333333333,74.56,1.921489726027397,No
31.0,1.0,0.0,129.0,16.58,97.5,78.0,22.13,260.4,5.0,1.89,7.0,100.0,3.99,88.7,No,No,452.0,No,453.59999999999997,312.0,44.589999999999996,1.4538461538461538,No
78.0,2.0,0.0,116.0,27.59,162.3,86.0,16.35,192.4,3.0,2.73,10.1,100.0,10.83,240.6,No,No,445.0,No,605.4000000000001,305.0,57.49999999999999,1.9849180327868856,No
129.0,1.0,0.0,117.0,28.63,168.4,129.0,18.45,217.1,7.0,3.19,11.8,100.0,3.67,81.6,No,No,452.0,No,478.90000000000003,353.0,53.94,1.3566572237960342,No
105.0,1.0,29.0,82.0,37.52,220.7,110.0,18.5,217.7,6.0,3.56,13.2,100.0,8.57,190.5,Yes,Yes,452.0,Yes,642.1,298.0,68.15,2.1546979865771814,Yes
107.0,1.0,0.0,91.0,39.8,234.1,105.0,13.86,163.1,3.0,2.7,10.0,100.0,12.71,282.5,No,Yes,547.0,No,689.7,299.0,69.07000000000001,2.3066889632107026,Yes
11.0,2.0,0.0,130.0,24.38,143.4,50.0,24.6,289.4,6.0,2.62,9.7,100.0,8.73,194.0,No,No,452.0,No,636.5,286.0,60.330000000000005,2.2255244755244754,No
91.0,1.0,20.0,98.0,24.84,146.1,104.0,23.58,277.4,3.0,1.67,6.2,100.0,6.2,137.7,Yes,No,452.0,No,567.4000000000001,305.0,56.290000000000006,1.8603278688524594,Yes
73.0,4.0,0.0,80.0,31.18,183.4,115.0,20.57,242.0,3.0,2.03,7.5,100.0,9.06,201.4,No,No,452.0,No,634.3,298.0,62.84,2.1285234899328858,No
83.0,1.0,0.0,78.0,38.74,227.9,115.0,17.64,207.5,5.0,3.27,12.1,100.0,9.53,211.7,No,No,547.0,No,659.1999999999999,298.0,69.17999999999999,2.2120805369127514,No
101.0,0.0,0.0,105.0,35.12,206.6,117.0,19.12,224.9,3.0,3.94,14.6,100.0,11.25,249.9,No,No,452.0,No,696.0,325.0,69.42999999999999,2.1415384615384614,No
101.0,0.0,0.0,108.0,32.93,193.7,98.0,15.86,186.6,8.0,3.13,11.6,100.0,10.04,223.0,No,Yes,452.0,No,614.9,314.0,61.96,1.95828025477707,Yes
114.0,4.0,28.0,94.0,38.39,225.8,117.0,16.41,193.0,9.0,2.27,8.4,100.0,10.46,232.4,Yes,No,547.0,No,659.6,320.0,67.52999999999999,2.0612500000000002,Yes
33.0,3.0,0.0,111.0,31.35,184.4,110.0,17.32,203.8,5.0,2.51,9.3,100.0,10.68,237.4,No,No,452.0,No,634.9,326.0,61.86,1.9475460122699386,No
112.0,2.0,0.0,97.0,45.22,266.0,94.0,18.24,214.6,2.0,3.83,14.2,100.0,13.78,306.2,No,No,452.0,Yes,801.0,293.0,81.07,2.733788395904437,No
104.0,3.0,0.0,141.0,18.55,109.1,140.0,15.9,187.1,4.0,2.7,10.0,100.0,9.75,216.6,No,No,452.0,No,522.8,385.0,46.900000000000006,1.3579220779220778,No
114.0,1.0,0.0,145.0,29.24,172.0,101.0,23.49,276.4,9.0,2.73,10.1,100.0,8.72,193.7,No,No,547.0,No,652.1999999999999,355.0,64.17999999999999,1.8371830985915492,No
150.0,4.0,0.0,101.0,30.41,178.9,110.0,14.37,169.1,3.0,3.73,13.8,100.0,6.69,148.6,No,No,547.0,Yes,510.40000000000003,314.0,55.199999999999996,1.6254777070063695,No
37.0,0.0,0.0,119.0,29.39,172.9,86.0,15.56,183.0,1.0,2.65,9.8,100.0,10.19,226.4,No,Yes,547.0,Yes,592.0999999999999,306.0,57.79,1.9349673202614377,Yes
61.0,2.0,0.0,103.0,13.29,78.2,149.0,16.65,195.9,6.0,2.73,10.1,100.0,4.86,108.0,No,Yes,547.0,No,392.20000000000005,358.0,37.529999999999994,1.0955307262569833,Yes
164.0,3.0,0.0,97.0,32.66,192.1,94.0,21.23,249.8,3.0,1.97,7.3,100.0,5.97,132.6,No,No,547.0,No,581.8,294.0,61.83,1.9789115646258502,No
99.0,2.0,18.666666666666668,125.0,36.72,216.0,104.0,19.75,232.3,4.0,2.51,9.3,100.0,9.7,215.5,Yes,No,452.0,Yes,673.0999999999999,333.0,68.68,2.021321321321321,Yes
135.0,0.0,0.0,82.0,25.79,151.7,105.0,10.12,119.0,6.0,2.84,10.5,100.0,8.1,180.0,No,No,452.0,No,461.2,293.0,46.849999999999994,1.574061433447099,No
152.0,3.0,0.0,126.0,33.51,197.1,76.0,11.06,130.1,4.0,2.0,7.4,100.0,3.51,78.1,No,No,452.0,No,412.69999999999993,306.0,50.08,1.3486928104575162,No
94.0,3.0,0.0,90.0,20.18,118.7,57.0,17.43,205.1,6.0,2.81,10.4,100.0,7.75,172.2,No,No,445.0,No,506.4,253.0,48.17,2.001581027667984,No
83.0,3.0,0.0,103.0,37.64,221.4,103.0,19.7,231.8,5.0,2.65,9.8,100.0,5.51,122.5,No,No,452.0,No,585.5,311.0,65.5,1.882636655948553,No
116.0,1.0,35.0,104.0,34.07,200.4,89.0,23.19,272.8,4.0,2.24,8.3,100.0,9.65,214.5,Yes,No,452.0,No,696.0,297.0,69.15,2.3434343434343434,Yes
43.0,0.0,0.0,147.0,39.13,230.2,121.0,15.87,186.7,3.0,2.48,9.2,100.0,5.78,128.4,No,No,445.0,No,554.5,371.0,63.26,1.494609164420485,No
137.0,2.0,0.0,94.0,31.71,186.5,106.0,15.13,178.0,4.0,3.27,12.1,100.0,9.7,215.6,Yes,No,547.0,No,592.2,304.0,59.81000000000001,1.948026315789474,Yes
151.0,0.0,0.0,89.0,28.93,170.2,83.0,15.94,187.5,3.0,1.16,4.3,100.0,5.38,119.5,No,No,452.0,No,481.5,275.0,51.41,1.750909090909091,No
151.0,0.0,0.0,59.0,39.06,218.0,94.0,8.72,119.4,0.0,3.35,12.4,100.0,12.11,273.2,No,Yes,452.0,Yes,622.9999999999999,253.0,63.24,2.462450592885375,Yes
84.0,0.0,0.0,120.0,46.6,276.0,96.0,18.19,191.2,3.0,2.81,10.4,100.0,7.06,155.8,No,No,452.0,Yes,633.4,319.0,74.66000000000001,1.9855799373040752,No
146.0,7.0,0.0,78.0,23.38,158.3,128.0,14.9,182.1,3.0,2.13,7.9,100.0,6.74,136.8,No,No,445.0,Yes,485.09999999999997,309.0,47.150000000000006,1.569902912621359,No
62.0,2.0,33.0,87.0,29.69,198.4,136.0,16.09,196.0,2.0,3.0,11.1,100.0,12.9,287.7,Yes,No,547.0,Yes,693.1999999999999,325.0,61.68,2.1329230769230767,Yes
144.0,4.0,0.0,118.0,9.47,47.6,91.0,7.55,68.1,6.0,2.21,8.2,100.0,7.79,180.0,No,No,445.0,Yes,303.9,315.0,27.02,0.9647619047619047,No
105.0,0.0,28.0,94.0,25.54,152.1,108.0,9.1,118.1,4.0,3.97,14.7,100.0,7.55,177.7,Yes,Yes,547.0,Yes,462.59999999999997,306.0,46.16,1.511764705882353,Yes
89.0,1.0,0.0,107.0,54.47,332.3,111.0,14.03,174.1,2.0,2.03,7.5,100.0,7.33,147.9,No,No,452.0,Yes,661.8,320.0,77.86,2.0681249999999998,No
55.0,1.0,0.0,91.0,32.62,191.9,110.0,21.77,256.1,6.0,3.86,14.3,101.0,9.17,203.7,No,Yes,452.0,Yes,666.0,308.0,67.42,2.1623376623376624,Yes
84.0,1.0,0.0,80.0,27.03,159.0,128.0,14.27,167.9,5.0,3.32,12.3,101.0,7.54,167.6,No,No,452.0,No,506.8,314.0,52.16,1.6140127388535033,No
113.0,2.0,0.0,97.0,31.89,187.6,118.0,17.7,208.2,6.0,2.35,8.7,101.0,7.15,158.9,No,No,452.0,No,563.4,322.0,59.09,1.7496894409937886,No
105.0,4.0,31.0,108.0,18.63,109.6,119.0,21.19,249.3,4.0,2.24,8.3,101.0,14.45,321.2,Yes,No,452.0,Yes,688.3999999999999,332.0,56.51,2.073493975903614,Yes
63.0,1.0,32.0,113.0,5.25,30.9,113.0,15.9,187.0,7.0,2.32,8.6,101.0,10.39,230.8,Yes,No,452.0,No,457.30000000000007,334.0,33.86,1.3691616766467067,Yes
71.0,1.0,0.0,104.0,47.18,277.5,121.0,11.2,131.8,2.0,2.21,8.2,101.0,5.71,126.9,No,No,452.0,No,544.4000000000001,328.0,66.29999999999998,1.659756097560976,No
124.0,1.0,0.0,82.0,22.41,131.8,119.0,24.17,284.3,2.0,3.05,11.3,101.0,13.75,305.5,No,No,452.0,No,732.9,304.0,63.379999999999995,2.410855263157895,No
48.0,2.0,0.0,98.0,29.22,171.9,127.0,13.52,159.0,3.0,2.05,7.6,101.0,6.28,139.5,No,No,452.0,No,478.0,329.0,51.06999999999999,1.452887537993921,No
160.0,1.0,0.0,136.0,39.93,234.9,134.0,23.02,270.8,2.0,3.75,13.9,101.0,9.87,219.3,No,No,452.0,Yes,738.9,373.0,76.57000000000001,1.980965147453083,No
114.0,0.0,31.0,98.0,37.88,222.8,105.0,15.34,180.5,4.0,3.51,13.0,101.0,6.81,151.3,Yes,No,452.0,No,567.6,308.0,63.54,1.842857142857143,Yes
106.0,3.0,31.0,125.0,33.56,197.4,110.0,10.49,123.4,4.0,3.32,12.3,101.0,5.2,115.6,Yes,No,452.0,No,448.7,340.0,52.57000000000001,1.319705882352941,Yes
105.0,1.0,0.0,96.0,39.54,232.6,117.0,21.54,253.4,9.0,2.84,10.5,101.0,6.93,154.0,No,No,445.0,No,650.5,323.0,70.85,2.013931888544892,No
110.0,3.0,0.0,117.0,12.67,74.5,98.0,17.07,200.8,7.0,2.65,9.8,101.0,8.65,192.2,No,No,445.0,No,477.3,323.0,41.04,1.4777089783281734,No
129.0,2.0,0.0,91.0,33.73,198.4,106.0,22.5,264.7,2.0,2.48,9.2,101.0,5.01,111.4,No,No,452.0,No,583.7,300.0,63.71999999999999,1.9456666666666669,No
131.0,2.0,0.0,123.0,44.78,263.4,74.0,12.91,151.9,2.0,2.89,10.7,101.0,9.83,218.5,No,No,547.0,No,644.5,300.0,70.41,2.1483333333333334,No
159.0,0.0,19.0,78.0,31.3,184.1,71.0,16.53,194.5,3.0,4.56,16.9,101.0,10.15,225.6,Yes,No,452.0,No,621.1,253.0,62.54,2.454940711462451,Yes
151.0,0.0,0.0,116.0,30.38,178.7,138.0,24.83,292.1,4.0,2.65,9.8,101.0,11.97,265.9,No,No,445.0,No,746.5,359.0,69.83,2.0793871866295266,No
50.0,2.0,35.0,97.0,32.74,192.6,101.0,11.49,135.2,2.0,2.13,7.9,101.0,9.73,216.2,Yes,No,452.0,No,551.9,301.0,56.09000000000001,1.8335548172757474,Yes
30.0,1.0,0.0,68.0,9.18,54.0,96.0,15.24,179.3,8.0,2.75,10.2,101.0,11.12,247.2,No,No,445.0,No,490.7,273.0,38.29,1.7974358974358975,No
86.0,2.0,39.0,122.0,44.4,261.2,101.0,18.21,214.2,5.0,3.43,12.7,101.0,6.97,154.9,Yes,No,547.0,No,643.0,329.0,73.01,1.9544072948328268,Yes
70.0,0.0,0.0,110.0,25.23,148.4,90.0,22.7,267.1,4.0,2.4,8.9,101.0,6.82,151.5,No,No,445.0,No,575.9,305.0,57.15,1.8881967213114754,No
68.0,1.0,34.0,72.0,27.2,160.0,119.0,15.68,184.5,10.0,1.65,6.1,101.0,9.37,208.3,Yes,No,452.0,No,558.9,302.0,53.89999999999999,1.850662251655629,Yes
66.0,1.0,0.0,95.0,34.22,201.3,66.0,12.99,152.8,4.0,2.03,7.5,101.0,10.49,233.2,No,No,547.0,No,594.8,266.0,59.730000000000004,2.2360902255639097,No
182.0,2.0,0.0,118.0,47.52,279.5,113.0,17.27,203.2,4.0,2.89,10.7,101.0,7.84,174.2,No,No,452.0,Yes,667.6,336.0,75.52000000000001,1.986904761904762,No
77.0,0.0,20.0,117.0,17.54,103.2,86.0,20.09,236.3,2.0,3.21,11.9,101.0,9.16,203.5,Yes,Yes,445.0,Yes,554.9,306.0,49.99999999999999,1.8133986928104575,Yes
167.0,2.0,0.0,100.0,37.25,219.1,90.0,20.65,242.9,4.0,2.73,10.1,101.0,7.6,168.9,No,Yes,445.0,No,641.0,295.0,68.23,2.1728813559322036,Yes
68.0,2.0,0.0,97.0,37.33,219.6,144.0,11.99,141.1,4.0,2.92,10.8,101.0,9.26,205.7,No,No,445.0,No,577.1999999999999,346.0,61.5,1.668208092485549,No
70.0,1.0,0.0,86.0,36.28,213.4,77.0,17.4,204.7,4.0,1.54,5.7,101.0,11.55,256.6,No,No,452.0,No,680.4000000000001,268.0,66.77000000000001,2.5388059701492542,No
105.0,1.0,27.0,96.0,24.0,141.2,94.0,14.25,167.7,2.0,3.08,11.4,101.0,12.35,274.4,Yes,No,452.0,No,594.6999999999999,293.0,53.68,2.0296928327645047,Yes
111.0,0.0,0.0,117.0,33.51,197.1,128.0,19.36,227.8,11.0,2.51,9.3,101.0,9.63,214.0,No,No,547.0,No,648.1999999999999,357.0,65.01,1.8156862745098037,No
60.0,2.0,0.0,67.0,30.65,180.3,68.0,17.68,208.0,6.0,3.46,12.8,101.0,8.15,181.2,No,No,452.0,No,582.3,242.0,59.94,2.4061983471074377,No
74.0,3.0,0.0,93.0,39.25,230.9,78.0,18.96,223.0,2.0,2.62,9.7,101.0,7.1,157.8,No,No,452.0,No,621.4000000000001,274.0,67.93,2.2678832116788326,No
111.0,4.0,0.0,125.0,22.54,132.6,67.0,18.79,221.1,2.0,3.43,12.7,101.0,5.76,127.9,No,No,452.0,Yes,494.3,295.0,50.519999999999996,1.6755932203389832,No
84.0,1.0,11.0,102.0,26.16,153.9,117.0,11.96,140.7,5.0,3.46,12.8,101.0,9.8,217.7,Yes,No,445.0,No,525.0999999999999,325.0,51.38,1.6156923076923073,Yes
37.0,2.0,0.0,114.0,39.73,233.7,109.0,17.67,207.9,2.0,3.24,12.0,101.0,9.57,212.7,No,No,452.0,No,666.3,326.0,70.21,2.0438650306748465,No
112.0,1.0,23.0,79.0,48.72,286.6,102.0,26.8,315.3,6.0,2.78,10.3,101.0,8.73,193.9,Yes,No,452.0,No,806.1,288.0,87.03,2.798958333333333,Yes
97.0,1.0,0.0,125.0,43.59,256.4,100.0,23.28,273.9,1.0,3.0,11.1,101.0,10.02,222.7,No,No,445.0,Yes,764.1,327.0,79.89,2.336697247706422,No
102.0,0.0,0.0,125.0,19.52,114.8,126.0,6.96,81.9,4.0,3.24,12.0,101.0,13.69,304.3,No,No,452.0,No,513.0,356.0,43.410000000000004,1.4410112359550562,No
112.0,3.0,0.0,122.0,35.05,206.2,94.0,13.98,164.5,7.0,3.4,12.6,101.0,6.31,140.3,No,No,547.0,No,523.6,324.0,58.74,1.6160493827160494,No
92.0,0.0,0.0,125.0,43.49,255.8,111.0,12.13,142.7,3.0,3.16,11.7,101.0,8.15,181.2,No,Yes,452.0,No,591.4000000000001,340.0,66.93,1.7394117647058827,Yes
87.0,0.0,0.0,97.0,23.17,136.3,108.0,14.64,172.2,5.0,1.92,7.1,101.0,6.19,137.5,No,No,452.0,No,453.1,311.0,45.92,1.4569131832797428,No
128.0,2.0,32.0,81.0,38.0,223.5,74.0,16.05,188.8,2.0,2.54,9.4,101.0,6.97,154.9,Yes,Yes,547.0,Yes,576.6,258.0,63.559999999999995,2.234883720930233,Yes
57.0,2.0,0.0,100.0,25.38,149.3,110.0,17.02,200.2,3.0,3.21,11.9,101.0,10.43,231.7,No,No,547.0,No,593.1,314.0,56.04,1.8888535031847133,No
130.0,0.0,12.0,92.0,24.12,141.9,102.0,19.46,228.9,5.0,2.35,8.7,101.0,8.78,195.1,Yes,No,452.0,No,574.6,300.0,54.71,1.9153333333333333,Yes
128.0,0.0,32.0,136.0,37.89,222.9,80.0,22.27,262.0,4.0,2.92,10.8,101.0,8.61,191.4,Yes,No,547.0,No,687.0999999999999,321.0,71.69,2.140498442367601,Yes
68.0,1.0,0.0,119.0,27.0,158.8,105.0,18.0,211.8,3.0,2.78,10.3,101.0,8.91,198.1,No,No,452.0,No,579.0,328.0,56.69,1.7652439024390243,No
56.0,1.0,29.0,115.0,6.41,37.7,111.0,12.25,144.1,3.0,1.32,4.9,101.0,10.2,226.6,Yes,No,452.0,No,413.29999999999995,330.0,30.18,1.2524242424242422,Yes
81.0,1.0,33.0,117.0,27.47,161.6,90.0,10.46,123.0,5.0,3.29,12.2,101.0,11.76,261.3,Yes,No,452.0,No,558.1000000000001,313.0,52.98,1.7830670926517576,Yes
54.0,1.0,0.0,119.0,19.86,116.8,123.0,10.46,123.1,2.0,3.24,12.0,101.0,9.79,217.5,No,No,452.0,No,469.4,345.0,43.35,1.3605797101449275,No
123.0,1.0,0.0,92.0,29.27,172.2,76.0,13.82,162.6,4.0,2.35,8.7,101.0,11.26,250.3,No,No,452.0,No,593.8,273.0,56.7,2.175091575091575,No
139.0,3.0,0.0,104.0,32.78,192.8,96.0,19.92,234.4,3.0,3.51,13.0,101.0,9.14,203.2,No,No,452.0,No,643.4000000000001,304.0,65.35000000000001,2.1164473684210527,No
76.0,1.0,0.0,148.0,44.78,263.4,69.0,19.58,230.3,5.0,3.08,11.4,101.0,7.68,170.6,No,No,452.0,Yes,675.6999999999999,323.0,75.11999999999999,2.0919504643962847,No
60.0,1.0,0.0,150.0,28.48,185.3,91.0,16.76,201.9,6.0,3.65,13.5,101.0,11.17,245.2,No,No,445.0,Yes,645.9000000000001,348.0,60.06,1.856034482758621,No
75.0,2.0,0.0,104.0,54.48,309.6,81.0,14.43,161.8,3.0,1.54,5.7,101.0,12.83,283.1,No,No,452.0,Yes,760.2,289.0,83.28,2.6304498269896195,No
109.0,1.0,27.0,82.0,29.37,168.9,89.0,17.8,214.2,4.0,3.32,12.3,101.0,8.88,183.3,Yes,No,452.0,Yes,578.7,276.0,59.370000000000005,2.096739130434783,Yes
62.0,0.0,0.0,94.0,29.15,161.7,76.0,17.79,197.5,6.0,3.75,13.9,101.0,5.47,131.6,No,Yes,452.0,Yes,504.69999999999993,277.0,56.16,1.8220216606498192,Yes
93.0,1.0,0.0,77.0,21.34,138.4,108.0,19.67,211.7,1.0,3.0,11.1,101.0,7.01,168.7,No,Yes,547.0,Yes,529.9,287.0,51.02,1.846341463414634,Yes
126.0,4.0,30.0,91.0,25.08,160.4,98.0,13.87,142.4,3.0,3.46,12.8,101.0,6.92,166.8,Yes,No,452.0,Yes,482.40000000000003,293.0,49.33,1.64641638225256,Yes
182.0,2.0,0.0,119.0,49.52,296.5,118.0,18.27,199.2,5.0,2.89,10.7,101.0,7.84,184.2,No,No,452.0,Yes,690.6,343.0,78.52000000000001,2.0134110787172013,No
81.0,4.0,28.0,139.0,30.54,153.9,99.0,17.21,194.7,5.0,2.48,9.2,101.0,8.69,178.0,Yes,No,452.0,Yes,535.8000000000001,344.0,58.919999999999995,1.5575581395348839,Yes
64.0,1.0,0.0,61.0,60.96,241.4,77.0,21.21,258.5,8.0,3.59,13.3,101.0,12.39,263.4,No,Yes,452.0,Yes,776.5999999999999,247.0,98.15,3.14412955465587,Yes
154.0,0.0,0.0,65.0,24.8,134.9,144.0,17.7,202.2,11.0,3.89,14.4,101.0,8.14,181.9,No,Yes,452.0,Yes,533.4,321.0,54.53,1.6616822429906541,Yes
150.0,4.0,0.0,107.0,30.41,162.9,104.0,14.37,171.1,3.0,3.73,13.8,101.0,6.69,162.6,No,No,547.0,Yes,510.40000000000003,315.0,55.199999999999996,1.6203174603174604,No
78.0,0.0,0.0,67.0,38.27,225.1,127.0,16.93,199.2,2.0,3.94,14.6,102.0,7.9,175.5,No,No,445.0,No,614.4,298.0,67.04,2.061744966442953,No
76.0,3.0,22.0,107.0,27.22,160.1,136.0,14.34,168.7,4.0,2.57,9.5,102.0,6.503333333333333,144.56666666666666,Yes,No,452.0,No,482.8666666666666,349.0,50.63333333333333,1.383572110792741,Yes
16.0,1.0,0.0,89.0,35.62,209.5,85.0,14.69,172.8,4.0,2.38,8.8,102.0,4.23,94.1,No,No,445.0,No,485.2,280.0,56.919999999999995,1.7328571428571429,No
95.0,0.0,0.0,79.0,11.8,69.4,109.0,16.22,190.8,5.0,2.4,8.9,102.0,9.9,219.9,No,No,452.0,No,489.0,295.0,40.32,1.6576271186440679,No
98.0,5.0,0.0,116.0,38.61,227.1,103.0,10.24,120.5,4.0,1.27,4.7,102.0,5.27,117.0,No,No,452.0,Yes,469.3,325.0,55.39000000000001,1.444,No
75.0,4.0,19.0,90.0,35.75,210.3,87.0,20.55,241.8,3.0,3.54,13.1,102.0,9.71,215.7,Yes,No,452.0,No,680.9,282.0,69.55,2.4145390070921984,Yes
22.0,3.0,23.0,94.0,30.96,182.1,59.0,13.99,164.6,4.0,3.43,12.7,102.0,5.8,128.8,Yes,No,547.0,No,488.2,259.0,54.18,1.8849420849420848,Yes
107.0,3.0,0.0,108.0,34.77,204.5,110.0,13.8,162.4,1.0,3.62,13.4,102.0,6.98,155.0,No,No,452.0,No,535.3,321.0,59.17000000000001,1.6676012461059189,No
212.0,1.0,0.0,96.0,21.42,126.0,80.0,12.27,144.3,3.0,2.05,7.6,102.0,13.63,302.8,No,No,452.0,No,580.7,281.0,49.37,2.0665480427046266,No
224.0,1.0,0.0,99.0,29.16,171.5,103.0,13.6,160.0,2.0,1.35,5.0,102.0,9.56,212.4,No,Yes,547.0,Yes,548.9,306.0,53.67,1.7937908496732025,Yes
73.0,2.0,0.0,85.0,43.32,254.8,80.0,12.19,143.4,7.0,4.05,15.0,102.0,6.93,153.9,No,No,452.0,No,567.1,274.0,66.49,2.06970802919708,No
79.0,2.0,34.0,100.0,17.63,103.7,78.0,20.09,236.3,4.0,4.0,14.8,102.0,11.55,256.6,Yes,No,452.0,No,611.4,284.0,53.269999999999996,2.1528169014084506,Yes
132.0,3.0,36.0,103.0,38.45,226.2,125.0,15.44,181.6,5.0,2.84,10.5,102.0,11.65,258.8,Yes,No,547.0,Yes,677.0999999999999,335.0,68.38000000000001,2.021194029850746,Yes
116.0,1.0,0.0,123.0,24.89,146.4,113.0,15.01,176.6,5.0,2.11,7.8,102.0,9.57,212.6,No,No,445.0,No,543.4,343.0,51.58,1.5842565597667637,No
119.0,2.0,0.0,96.0,18.56,109.2,80.0,13.01,153.1,5.0,2.65,9.8,102.0,10.8,240.0,No,No,452.0,No,512.1,283.0,45.02,1.809540636042403,No
128.0,0.0,18.0,89.0,37.76,222.1,109.0,13.65,160.6,2.0,3.67,13.6,102.0,9.85,218.8,Yes,Yes,445.0,Yes,615.1,302.0,64.92999999999999,2.0367549668874174,Yes
173.0,3.0,21.0,96.0,39.51,232.4,118.0,18.01,211.9,5.0,1.35,5.0,102.0,12.29,273.0,Yes,No,547.0,No,722.3,321.0,71.16,2.250155763239875,Yes
166.0,1.0,0.0,106.0,37.52,220.7,118.0,15.11,177.8,9.0,2.4499999999999997,12.4,102.0,9.27,206.1,No,No,452.0,No,617.0,335.0,64.35000000000001,1.8417910447761194,No
65.0,2.0,0.0,89.0,32.64,192.0,88.0,11.86,139.5,4.0,1.49,5.5,102.0,8.43,187.4,No,No,547.0,No,524.4,283.0,54.42,1.8530035335689046,No
96.0,3.0,0.0,124.0,42.3,248.8,77.0,11.93,140.3,2.0,2.78,10.3,102.0,11.86,263.6,Yes,No,452.0,No,663.0,305.0,68.87,2.1737704918032787,Yes
69.0,1.0,0.0,101.0,23.02,135.4,124.0,20.24,238.1,2.0,2.86,10.6,102.0,8.8,195.6,No,No,547.0,No,579.7,329.0,54.92,1.7620060790273557,No
67.0,2.0,0.0,78.0,21.93,129.0,116.0,15.98,188.0,3.0,3.02,11.2,102.0,10.58,235.0,No,No,547.0,No,563.2,299.0,51.51,1.8836120401337795,No
127.0,1.0,24.0,69.0,26.32,154.8,105.0,15.06,177.2,4.0,2.43,9.0,102.0,9.34,207.6,Yes,No,452.0,No,548.6,280.0,53.15,1.9592857142857143,Yes
95.0,1.0,0.0,99.0,22.95,135.0,106.0,15.61,183.6,9.0,3.38,12.5,102.0,11.04,245.3,No,No,445.0,No,576.4000000000001,316.0,52.980000000000004,1.8240506329113928,No
108.0,0.0,0.0,137.0,30.31,178.3,76.0,16.07,189.0,5.0,3.94,14.6,102.0,5.81,129.1,No,No,452.0,No,511.0,320.0,56.129999999999995,1.596875,No
71.0,1.0,31.0,90.0,19.62,115.4,78.0,18.48,217.4,4.0,3.54,13.1,102.0,10.8,239.9,Yes,No,452.0,No,585.8000000000001,274.0,52.440000000000005,2.137956204379562,Yes
97.0,3.0,0.0,76.0,35.87,211.0,100.0,16.07,189.0,4.0,1.27,4.7,102.0,5.54,123.0,No,No,547.0,No,527.7,282.0,58.75,1.871276595744681,No
123.0,0.0,0.0,91.0,19.45,114.4,123.0,18.41,216.6,3.0,2.97,11.0,102.0,11.28,250.6,No,No,445.0,No,592.6,319.0,52.11,1.8576802507836991,No
126.0,1.0,26.0,123.0,21.98,129.3,114.0,15.0,176.5,7.0,2.59,9.6,102.0,6.95,154.5,Yes,Yes,452.0,No,469.90000000000003,346.0,46.52000000000001,1.358092485549133,Yes
61.0,3.0,33.0,53.0,46.02,270.7,116.0,17.06,200.7,3.0,2.94,10.9,102.0,9.08,201.7,Yes,No,452.0,No,683.9999999999999,274.0,75.1,2.496350364963503,Yes
